("", [30])
("ribbed", [1])
("ribbon", [1])
("ribbons", [2])
("ribbreaking", [1])
("ribs", [3])
("rice", [1])
("ricewhat", [1])
("rich", [49])
("richard", [2])
("richer", [5])
("riches", [9])
("richleft", [1])
("richly", [5])
("rid", [9])
("riddance", [1])
("riddle", [3])
("ride", [10])
("rider", [1])
("riders", [1])
("rides", [6])
("ridiculous", [5])
("riding", [4])
("ridingsuit", [1])
("rift", [2])
("rifted", [1])
("riggd", [2])
("right", [56])
("righteously", [1])
("rightly", [3])
("rigor", [1])
("rigorous", [1])
("rind", [1])
("ring", [40])
("ringlets", [1])
("rings", [7])
("ringtis", [1])
("riots", [1])
("rip", [1])
("ripe", [12])
("ripely", [1])
("riper", [1])
("rippdto", [1])
("ript", [1])
("rise", [12])
("risen", [1])
("rises", [2])
("rising", [1])
("rite", [1])
("rites", [2])
("rival", [1])
("rivals", [2])
("rive", [2])
("rivelled", [1])
("river", [2])
("rivers", [1])
("rivet", [1])
("riveted", [1])
("rivets", [1])
("road", [6])
("roaming", [3])
("roar", [7])
("roard", [1])
("roared", [2])
("roarers", [1])
("roaring", [9])
("roars", [1])
("roastmeat", [1])
("rob", [6])
("robbd", [2])
("robbed", [3])
("robber", [1])
("robbers", [1])
("robbery", [1])
("robe", [1])
("robes", [6])
("robin", [3])
("robs", [2])
("rock", [10])
("rocks", [4])
("rockyhard", [1])
("rode", [2])
("roderigo", [1])
("roe", [2])
("rogero", [1])
("rogue", [21])
("roguery", [1])
("rogues", [3])
("roguing", [1])
("roisting", [1])
("roman", [30])
("romano", [1])
("romans", [11])
("rome", [13])
("romeaccursed", [1])
("romish", [1])
("roof", [5])
("roofs", [2])
("room", [34])
("root", [6])
("rooted", [4])
("rootedly", [1])
("roots", [4])
("rope", [8])
("ropemaker", [1])
("ropes", [3])
("ropesend", [3])
("ropetricks", [1])
("rosalind", [274])
("rosalinda", [1])
("rose", [8])
("rosemary", [2])
("roses", [5])
("rosewater", [1])
("rosy", [2])
("rot", [6])
("rotten", [9])
("rottenness", [1])
("rotting", [1])
("rough", [25])
("roughly", [3])
("round", [16])
("rounded", [2])
("rounding", [1])
("roundly", [6])
("rounds", [1])
("rouse", [4])
("roused", [4])
("rout", [4])
("routs", [1])
("rover", [1])
("rowel", [1])
("rowland", [5])
("rowlands", [4])
("royal", [31])
("royally", [2])
("royalties", [1])
("royalty", [4])
("royaltys", [1])
("roynish", [1])
("rub", [3])
("rubied", [1])
("rubies", [2])
("rubious", [1])
("rubs", [1])
("ruddiness", [1])
("ruddock", [1])
("rude", [11])
("rudeliest", [1])
("rudely", [2])
("rudeness", [4])
("ruder", [1])
("rudesby", [2])
("rudest", [1])
("rudiments", [2])
("rue", [1])
("ruff", [1])
("ruffian", [4])
("ruffling", [1])
("ruffs", [1])
("ruin", [4])
("ruind", [1])
("ruinous", [2])
("ruins", [1])
("ruinyour", [1])
("rule", [14])
("ruled", [4])
("rules", [1])
("ruminate", [1])
("ruminates", [1])
("rumination", [1])
("rumour", [1])
("rump", [1])
("run", [33])
("runagate", [1])
("runagates", [2])
("runaways", [1])
("running", [5])
("runnst", [1])
("runs", [9])
("ruptures", [1])
("rural", [1])
("rush", [5])
("rushcandle", [1])
("rushd", [1])
("rushes", [3])
("rushing", [2])
("russia", [1])
("rust", [2])
("rustic", [3])
("rustically", [1])
("rustics", [1])
("rustling", [1])
("rusty", [5])
("ruth", [1])
("ruthful", [1])
("rutting", [1])
("rye", [2])
("ryestraw", [1])
("s", [19])
("sable", [1])
("sack", [7])
("sackcloth", [2])
("sacred", [12])
("sacrifice", [8])
("sacrifices", [1])
("sacrilegious", [1])
("sad", [32])
("sadder", [1])
("saddle", [1])
("saddler", [2])
("saddles", [1])
("sadly", [3])
("sadness", [7])
("safe", [21])
("safeconduct", [2])
("safely", [7])
("safer", [4])
("safest", [2])
("safety", [12])
("saffron", [3])
("sage", [2])
("sagittary", [1])
("said", [90])
("saidst", [1])
("sail", [11])
("saild", [2])
("sailed", [1])
("sailing", [1])
("sailmaker", [1])
("sailor", [15])
("sailors", [12])
("sails", [5])
("saint", [9])
("sainted", [1])
("saintlike", [1])
("saints", [1])
("sake", [37])
("sakes", [1])
("sale", [3])
("salework", [1])
("sally", [1])
("salt", [9])
("saltiers", [1])
("saltwater", [2])
("salutation", [2])
("salute", [5])
("salutes", [1])
("same", [44])
("sample", [1])
("sanctified", [1])
("sanctify", [1])
("sanctimonies", [1])
("sanctimonious", [1])
("sanctimony", [1])
("sanctity", [5])
("sanctuary", [1])
("sand", [1])
("sands", [5])
("sandy", [1])
("sanguine", [1])
("sans", [8])
("sap", [3])
("sapconsuming", [1])
("sapling", [1])
("sapphires", [1])
("sarcenet", [1])
("sat", [4])
("satan", [5])
("satchel", [1])
("satiate", [1])
("satiety", [1])
("satin", [1])
("satisfaction", [8])
("satisfied", [5])
("satisfy", [10])
("satisfying", [2])
("saturdays", [1])
("saturn", [1])
("satyrs", [1])
("sauce", [2])
("sauced", [3])
("sauciness", [1])
("saucy", [7])
("savage", [11])
("savageness", [1])
("savages", [1])
("save", [44])
("saved", [11])
("saves", [3])
("saving", [2])
("savour", [4])
("savours", [4])
("savoury", [2])
("saw", [88])
("sawest", [4])
("saws", [2])
("sawst", [3])
("sawt", [2])
("say", [401])
("sayd", [2])
("sayenjoy", [1])
("sayest", [12])
("saying", [16])
("sayings", [2])
("says", [38])
("sayst", [8])
("sayt", [1])
("scab", [2])
("scabbard", [2])
("scaffoldage", [1])
("scale", [1])
("scaled", [1])
("scamels", [1])
("scan", [1])
("scandal", [3])
("scandald", [1])
("scandalous", [1])
("scannd", [1])
("scanted", [1])
("scantling", [1])
("scants", [1])
("scape", [9])
("scaped", [3])
("scapes", [2])
("scar", [3])
("scarce", [26])
("scarcecold", [1])
("scarcely", [2])
("scarcity", [2])
("scare", [1])
("scared", [3])
("scarf", [2])
("scarfs", [1])
("scarlet", [1])
("scars", [2])
("scathful", [1])
("scatter", [1])
("scatterd", [1])
("scatters", [1])
("scene", [171])
("scenes", [1])
("scent", [2])
("sceptre", [1])
("sceptres", [3])
("schedules", [1])
("scholar", [7])
("scholars", [3])
("school", [4])
("schoolboy", [1])
("schoolboys", [1])
("schoold", [1])
("schooled", [1])
("schoolmaster", [5])
("schoolmasters", [2])
("schools", [2])
("sciaticas", [1])
("sciences", [1])
("scimitar", [1])
("scion", [1])
("scissors", [1])
("scoffer", [1])
("scold", [2])
("scolding", [3])
("sconce", [4])
("scorch", [1])
("score", [7])
("scorn", [23])
("scornd", [3])
("scornful", [2])
("scorning", [1])
("scorns", [3])
("scorpion", [1])
("scotland", [1])
("scoundrels", [1])
("scour", [2])
("scout", [3])
("scowl", [1])
("scrape", [1])
("scraps", [3])
("scratch", [4])
("scratchd", [1])
("scratching", [2])
("screechowl", [1])
("screen", [1])
("screwd", [1])
("screws", [1])
("scrip", [1])
("scrippage", [1])
("scriptures", [1])
("scrivener", [1])
("scroll", [1])
("scruple", [7])
("sculls", [1])
("scurril", [1])
("scurrilous", [1])
("scurvy", [8])
("scurvyvaliant", [1])
("se", [1])
("sea", [84])
("seacap", [1])
("seachange", [1])
("seacoast", [2])
("seafarer", [1])
("seafaring", [1])
("seafight", [1])
("seal", [9])
("seald", [6])
("sealdup", [1])
("sealing", [1])
("seals", [2])
("seam", [1])
("seaman", [1])
("seamans", [1])
("seamarge", [1])
("seams", [1])
("seanymphs", [1])
("seaport", [1])
("sear", [2])
("search", [16])
("searchd", [1])
("searches", [1])
("searching", [2])
("seard", [1])
("searoom", [1])
("seas", [22])
("seashore", [1])
("seasick", [1])
("seaside", [5])
("season", [12])
("seasons", [2])
("seasorrow", [1])
("seastorm", [1])
("seaswallowd", [1])
("seat", [5])
("seated", [1])
("seatost", [1])
("seats", [1])
("seawater", [1])
("sebastian", [129])
("second", [130])
("seconded", [2])
("seconds", [2])
("secrecy", [3])
("secret", [13])
("secretfalse", [1])
("secretly", [3])
("secrets", [7])
("sect", [1])
("secundo", [1])
("secure", [4])
("securely", [1])
("securing", [1])
("security", [1])
("sedged", [1])
("sedges", [2])
("seditious", [1])
("see", [351])
("seed", [1])
("seeded", [1])
("seeds", [2])
("seeing", [14])
("seek", [54])
("seeking", [8])
("seeks", [8])
("seekstas", [1])
("seem", [46])
("seemd", [4])
("seemed", [4])
("seemest", [1])
("seemeth", [1])
("seeming", [16])
("seems", [38])
("seemst", [3])
("seen", [59])
("seent", [1])
("sees", [9])
("seest", [13])
("seet", [5])
("seethes", [1])
("seize", [5])
("seized", [7])
("seizes", [1])
("seizure", [2])
("seld", [1])
("seldom", [5])
("self", [11])
("selfadmission", [1])
("selfaffected", [1])
("selfassumption", [1])
("selfborn", [1])
("selfbreath", [1])
("selfdanger", [1])
("selfexhibition", [1])
("selfexplication", [1])
("selffigured", [1])
("selfharming", [1])
("selfinto", [1])
("selflove", [1])
("selfs", [2])
("selfsame", [4])
("selfslaughter", [1])
("selfwilld", [1])
("selfwrong", [1])
("sell", [6])
("selves", [2])
("semblance", [5])
("semblances", [1])
("semblative", [1])
("semicircle", [1])
("semiramis", [1])
("senate", [2])
("senatehouse", [1])
("senator", [3])
("senators", [1])
("send", [43])
("sender", [1])
("sends", [6])
("senior", [38])
("senis", [3])
("sennet", [1])
("sennight", [1])
("sense", [29])
("sensehow", [1])
("senseless", [12])
("senses", [15])
("sensible", [4])
("sensual", [1])
("sent", [51])
("sentence", [7])
("sententious", [1])
("sentinels", [1])
("separate", [2])
("separates", [1])
("separation", [1])
("sepulchre", [1])
("sequel", [2])
("sequent", [1])
("sequesterd", [1])
("sequestering", [1])
("sere", [1])
("sergeant", [4])
("serious", [7])
("seriously", [1])
("sermon", [1])
("sermons", [1])
("serpent", [1])
("serpentine", [1])
("serpents", [1])
("serpigo", [1])
("servant", [110])
("servantmonster", [3])
("servants", [24])
("serve", [37])
("served", [13])
("serves", [5])
("service", [61])
("serviceable", [3])
("services", [10])
("serving", [1])
("servingman", [4])
("servingmen", [4])
("serviteur", [1])
("servitude", [3])
("sessa", [1])
("session", [2])
("sessions", [2])
("sestos", [1])
("set", [82])
("setebos", [2])
("sets", [10])
("setst", [1])
("setting", [3])
("settle", [1])
("settled", [5])
("seven", [17])
("sevennight", [1])
("seventeen", [2])
("seventh", [5])
("several", [13])
("severally", [9])
("severals", [2])
("severd", [2])
("severe", [1])
("severn", [1])
("severs", [1])
("sew", [2])
("sewed", [1])
("sewer", [1])
("sex", [8])
("sexton", [1])
("sextons", [1])
("sfoot", [1])
("shackles", [1])
("shade", [4])
("shadow", [4])
("shadows", [3])
("shaft", [3])
("shafts", [1])
("shake", [20])
("shaked", [3])
("shakes", [3])
("shakest", [1])
("shaking", [2])
("shall", [721])
("shallow", [12])
("shalls", [4])
("shallt", [1])
("shalt", [65])
("shame", [48])
("shamed", [2])
("shameful", [3])
("shameless", [1])
("shamelessdesperate", [1])
("shames", [4])
("shamest", [1])
("shank", [1])
("shanks", [1])
("shape", [19])
("shaped", [1])
("shapeless", [1])
("shapes", [8])
("sharded", [1])
("share", [6])
("shares", [3])
("sharp", [19])
("sharpens", [2])
("sharper", [3])
("sharpest", [2])
("sharplooking", [1])
("sharply", [3])
("she", [724])
("sheaf", [1])
("sheangel", [1])
("shear", [1])
("shearers", [2])
("shearing", [1])
("sheathes", [1])
("sheathing", [1])
("shed", [9])
("shedding", [1])
("sheep", [8])
("sheepbiter", [1])
("sheepcote", [3])
("sheephook", [1])
("sheeps", [2])
("sheepshearing", [5])
("sheepwhistling", [1])
("sheer", [1])
("sheet", [3])
("sheets", [5])
("shelamb", [1])
("sheld", [1])
("shell", [18])
("shells", [1])
("shelter", [3])
("shent", [2])
("shepard", [1])
("shepherd", [81])
("shepherdess", [5])
("shepherdesses", [1])
("shepherds", [17])
("sheriffs", [1])
("shes", [63])
("shield", [5])
("shielded", [1])
("shift", [8])
("shifts", [2])
("shilling", [1])
("shillings", [1])
("shine", [3])
("shines", [11])
("shining", [3])
("shins", [2])
("ship", [31])
("shipboard", [3])
("shipmans", [1])
("shipmen", [1])
("shippd", [1])
("shipping", [3])
("ships", [15])
("shipwreck", [2])
("shipwreckd", [1])
("shipwrecked", [1])
("shirt", [2])
("shivers", [1])
("shoe", [3])
("shoeinghorn", [1])
("shoes", [4])
("shoetie", [1])
("shone", [1])
("shook", [6])
("shoot", [1])
("shoots", [3])
("shop", [6])
("shore", [27])
("shores", [12])
("shorn", [1])
("short", [12])
("shortarmed", [1])
("shorten", [2])
("shortgrassd", [1])
("shortly", [6])
("shortness", [2])
("shot", [6])
("should", [343])
("shouldbuzz", [1])
("shoulder", [7])
("shoulderblade", [1])
("shoulderbone", [1])
("shoulderclapper", [1])
("shoulders", [6])
("shouldershotten", [1])
("shouldest", [1])
("shouldst", [19])
("shout", [2])
("shouts", [2])
("shovels", [1])
("show", [85])
("showd", [10])
("showdst", [1])
("showed", [1])
("shower", [1])
("showers", [1])
("showing", [1])
("shown", [4])
("shows", [22])
("showt", [1])
("shrew", [13])
("shrewd", [6])
("shrewdly", [3])
("shrewish", [1])
("shrewishly", [1])
("shriek", [2])
("shrieking", [2])
("shrieks", [2])
("shrill", [2])
("shrills", [1])
("shrine", [1])
("shrink", [1])
("shrinking", [1])
("shrive", [1])
("shrivelld", [1])
("shroud", [3])
("shrouded", [2])
("shrub", [1])
("shrug", [1])
("shrugs", [1])
("shrugst", [1])
("shrunk", [2])
("shuffle", [1])
("shuffled", [1])
("shun", [8])
("shunnd", [1])
("shunned", [1])
("shuns", [2])
("shut", [15])
("shuts", [2])
("sibyl", [1])
("sic", [1])
("sicilia", [14])
("sicilian", [1])
("sicilius", [10])
("sicily", [1])
("sick", [27])
("sicken", [1])
("sickens", [1])
("sicklemen", [1])
("sickness", [9])
("side", [25])
("sides", [13])
("sidestitches", [1])
("siege", [3])
("sieve", [1])
("sigeia", [3])
("sigh", [14])
("sigha", [1])
("sighd", [2])
("sighed", [2])
("sighing", [4])
("sighs", [10])
("sighst", [1])
("sight", [45])
("sighted", [1])
("sightoutrunning", [1])
("sights", [4])
("sign", [7])
("signify", [2])
("signior", [53])
("signor", [1])
("signories", [1])
("signs", [2])
("silence", [20])
("silenced", [1])
("silent", [7])
("silk", [6])
("silken", [5])
("silks", [2])
("silly", [4])
("silver", [13])
("silvervoiced", [1])
("silvius", [41])
("simile", [1])
("similes", [2])
("simois", [3])
("simonides", [56])
("simpering", [1])
("simple", [14])
("simpler", [1])
("simples", [1])
("simplicity", [3])
("simply", [4])
("simular", [1])
("simulation", [1])
("sin", [31])
("since", [135])
("sinew", [1])
("sinews", [10])
("sinewy", [2])
("sinful", [2])
("sing", [47])
("singed", [1])
("singing", [10])
("single", [10])
("singly", [1])
("sings", [24])
("singular", [2])
("singularities", [1])
("singularity", [2])
("sinister", [2])
("sink", [10])
("sinkapace", [1])
("sinkingripe", [1])
("sinks", [1])
("sinnd", [2])
("sinner", [3])
("sinons", [1])
("sins", [4])
("sip", [2])
("sir", [1142])
("sire", [3])
("siren", [1])
("siri", [1])
("sirrah", [35])
("sirreverence", [1])
("sirs", [8])
("sister", [74])
("sisterhood", [1])
("sisters", [8])
("sit", [49])
("sith", [3])
("sits", [4])
("sitting", [6])
("situate", [1])
("six", [7])
("sixgated", [1])
("sixorseventimeshonoured", [1])
("sixpence", [2])
("sixscore", [1])
("sixteen", [5])
("sixth", [7])
("sixty", [2])
("size", [2])
("sizes", [1])
("skein", [2])
("skies", [2])
("skilful", [3])
("skill", [12])
("skilless", [3])
("skills", [2])
("skin", [5])
("skins", [1])
("skip", [1])
("skippd", [1])
("skipper", [1])
("skipping", [1])
("skirmish", [1])
("skirts", [3])
("skittish", [3])
("skulking", [1])
("skull", [3])
("sky", [10])
("skyplanted", [1])
("slack", [4])
("slackly", [1])
("slackness", [1])
("slain", [15])
("slander", [9])
("slanderer", [1])
("slanderous", [2])
("slanders", [4])
("slash", [1])
("slaughter", [7])
("slaughtering", [1])
("slaughterman", [1])
("slaughters", [1])
("slave", [30])
("slaver", [1])
("slavery", [1])
("slaves", [4])
("slavish", [1])
("slay", [2])
("sleavesilk", [1])
("sleekly", [1])
("sleep", [54])
("sleepdie", [1])
("sleepers", [1])
("sleeping", [9])
("sleepinghours", [1])
("sleeps", [13])
("sleepst", [1])
("sleepy", [3])
("sleeve", [15])
("sleevehand", [1])
("sleeveless", [1])
("sleeves", [3])
("sleided", [1])
("slender", [4])
("slept", [14])
("slew", [3])
("slid", [1])
("slide", [3])
("slides", [1])
("slight", [8])
("slightest", [1])
("slightly", [2])
("slights", [1])
("slink", [1])
("slip", [5])
("slippd", [3])
("slipped", [1])
("slipper", [1])
("slipperd", [1])
("slippers", [1])
("slippery", [5])
("slips", [1])
("slish", [1])
("slit", [1])
("sloth", [3])
("slough", [2])
("slow", [12])
("slowly", [3])
("slowness", [1])
("slowtill", [1])
("slowwingd", [1])
("slug", [1])
("sluggish", [1])
("sluiced", [1])
("slumber", [7])
("slumbers", [1])
("slut", [2])
("sluttery", [1])
("sluttish", [1])
("sluttishness", [1])
("sly", [32])
("slys", [2])
("smack", [1])
("smacks", [1])
("small", [19])
("smallest", [1])
("smallness", [1])
("smalus", [1])
("smart", [3])
("smell", [9])
("smells", [2])
("smelt", [2])
("smile", [27])
("smiled", [2])
("smiles", [8])
("smilest", [1])
("smiling", [8])
("smirch", [1])
("smock", [1])
("smoke", [5])
("smokes", [1])
("smoky", [1])
("smooth", [7])
("smoothness", [1])
("smote", [1])
("smother", [2])
("smotherd", [1])
("smothering", [1])
("smutchd", [1])
("snail", [5])
("snailpaced", [1])
("snake", [2])
("snapperup", [1])
("snare", [1])
("snatch", [3])
("snatchd", [2])
("snatches", [1])
("sneaking", [1])
("sneaping", [1])
("sneck", [1])
("snip", [1])
("snore", [2])
("snores", [2])
("snoring", [1])
("snow", [5])
("snowball", [1])
("snuff", [1])
("so", [1207])
("soaking", [1])
("soand", [1])
("soar", [1])
("soaring", [1])
("sob", [1])
("sobbing", [1])
("sober", [4])
("sobriety", [1])
("sobs", [1])
("sociable", [3])
("societies", [1])
("society", [6])
("societywhich", [1])
("socrates", [1])
("sodden", [2])
("soddenwitted", [1])
("soeer", [3])
("soever", [1])
("soforth", [1])
("soft", [40])
("soften", [1])
("softer", [2])
("softest", [1])
("softly", [13])
("soil", [4])
("soild", [1])
("soilure", [1])
("sojourn", [1])
("sojourner", [1])
("sol", [3])
("solace", [1])
("sold", [7])
("soldier", [17])
("soldiers", [9])
("sole", [7])
("solely", [2])
("solemn", [15])
("solemnized", [2])
